MOVIEID,TITLE,GENRES,TOTALRATERS,TOTALRATINGS,AVGRATING,AVGGENOMERELEVANCE,TAGCOUNT,OPPORTUNITYTYPE,PRIORITYSCORE,ACTIONPRIORITY,RECOMMENDEDACTION
70282,Aliens in the Attic (2009),Adventure|Children|Fantasy|Sci-Fi,117,117,2.7,0.083,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5773,Neighbors (1981),Comedy,214,214,2.7,0.109,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
98239,Red Dawn (2012),Action|War,109,109,2.7,0.09,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2264,We're No Angels (1989),Comedy|Crime,597,597,2.69,0.097,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4092,Cherry 2000 (1987),Romance|Sci-Fi,436,436,2.69,0.102,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4386,Cats & Dogs (2001),Children|Comedy,2003,2003,2.69,0.11,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2535,Earthquake (1974),Action|Drama|Thriller,702,702,2.69,0.112,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3562,Committed (2000),Comedy|Drama,154,154,2.69,0.081,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
228,Destiny Turns on the Radio (1995),Comedy,475,475,2.69,0.094,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4897,"Fluffer, The (2001)",Drama|Romance,116,116,2.69,0.103,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
1771,Night Flier (1997),Horror,352,352,2.69,0.093,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
8835,Paparazzi (2004),Drama|Thriller,189,189,2.69,0.085,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5874,Friday After Next (2002),Comedy,392,392,2.69,0.082,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,193,193,2.69,0.106,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5172,Full Frontal (2002),Comedy|Drama|Romance,378,378,2.69,0.101,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2253,Toys (1992),Comedy|Fantasy,3724,3724,2.69,0.092,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2446,In Dreams (1999),Horror|Thriller,607,607,2.69,0.112,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
518,"Road to Wellville, The (1994)",Comedy,1222,1222,2.69,0.096,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
6534,Hulk (2003),Action|Adventure|Sci-Fi,4844,4844,2.69,0.128,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
1004,"Glimmer Man, The (1996)",Action|Thriller,1569,1569,2.69,0.076,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
80880,Stone (2010),Drama|Thriller,153,153,2.69,0.097,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3388,Harry and the Hendersons (1987),Children|Comedy,1970,1970,2.68,0.095,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2900,Monkey Shines (1988),Horror|Sci-Fi,908,908,2.68,0.098,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
191,"Scarlet Letter, The (1995)",Drama|Romance,1664,1664,2.68,0.089,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,602,602,2.68,0.099,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4611,Johnny Handsome (1989),Crime|Drama,138,138,2.68,0.127,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
1825,"Player's Club, The (1998)",Comedy|Drama,202,202,2.68,0.099,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
50800,"Messengers, The (2007)",Drama|Horror|Thriller,235,235,2.68,0.102,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,277,277,2.68,0.082,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,300,300,2.68,0.085,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
44840,"Benchwarmers, The (2006)",Comedy,473,473,2.68,0.101,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3017,Creepshow 2 (1987),Horror,685,685,2.68,0.105,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3050,Light It Up (1999),Drama,129,129,2.68,0.118,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller,685,685,2.68,0.095,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,168,168,2.68,0.104,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,7248,7248,2.68,0.117,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4974,Not Another Teen Movie (2001),Comedy,2449,2449,2.68,0.111,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
486,Life with Mikey (1993),Comedy,602,602,2.68,0.082,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3705,Bird on a Wire (1990),Action|Comedy|Romance,2043,2043,2.68,0.089,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,427,427,2.68,0.097,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
6484,Hollywood Homicide (2003),Action|Crime|Drama,694,694,2.68,0.092,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
1640,How to Be a Player (1997),Comedy,502,502,2.68,0.107,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2041,Condorman (1981),Action|Adventure|Children|Comedy,856,856,2.68,0.096,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,310,310,2.68,0.092,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,1821,1821,2.68,0.089,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4894,Timerider: The Adventure of Lyle Swann (1982),Action|Adventure|Sci-Fi|Western,122,122,2.68,0.104,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller,215,215,2.68,0.091,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
234,Exit to Eden (1994),Comedy,3269,3269,2.68,0.087,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
103655,R.I.P.D. (2013),Action|Comedy|Fantasy,155,155,2.67,0.087,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,884,884,2.67,0.096,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4584,Dream a Little Dream (1989),Comedy|Drama|Romance,244,244,2.67,0.083,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
6702,Dickie Roberts: Former Child Star (2003),Comedy,354,354,2.67,0.075,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
1793,Welcome to Woop-Woop (1997),Comedy,121,121,2.67,0.097,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,701,701,2.67,0.087,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
885,Bogus (1996),Children|Drama|Fantasy,633,633,2.67,0.079,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,130,130,2.67,0.1,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,473,473,2.67,0.084,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3743,Boys and Girls (2000),Comedy|Romance,590,590,2.67,0.09,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2154,How Stella Got Her Groove Back (1998),Drama|Romance,1062,1062,2.67,0.094,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,250,250,2.67,0.105,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,1882,1882,2.67,0.085,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4501,"Elvira, Mistress of the Dark (1988)",Comedy|Horror,413,413,2.67,0.084,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
45662,"Omen, The (2006)",Horror|Thriller,551,551,2.67,0.083,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
1311,Santa with Muscles (1996),Comedy,148,148,2.67,0.071,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,745,745,2.67,0.1,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2350,Heart Condition (1990),Comedy,134,134,2.67,0.075,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,103,103,2.67,0.071,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
61073,Hell Ride (2008),Action|Drama|Thriller,103,103,2.67,0.1,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
8799,Little Black Book (2004),Comedy|Romance,302,302,2.66,0.09,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,711,711,2.66,0.098,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
58432,What Just Happened (2008),Comedy|Drama,141,141,2.66,0.088,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,935,935,2.66,0.098,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,2012,2012,2.66,0.102,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
585,"Brady Bunch Movie, The (1995)",Comedy,9713,9713,2.66,0.099,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,1699,1699,2.66,0.112,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4490,"Couch Trip, The (1988)",Comedy,141,141,2.66,0.077,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5990,Pinocchio (2002),Children|Comedy|Fantasy,219,219,2.66,0.068,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
53435,Hostel: Part II (2007),Crime|Horror|Thriller,468,468,2.66,0.111,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,725,725,2.66,0.088,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,158,158,2.66,0.083,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3395,Nadine (1987),Comedy,267,267,2.66,0.082,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
7294,Welcome to Mooseport (2004),Comedy,450,450,2.66,0.096,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
2170,Wrongfully Accused (1998),Action|Comedy,880,880,2.66,0.081,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
5438,Men at Work (1990),Action|Comedy,761,761,2.66,0.096,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
3781,Shaft in Africa (1973),Action|Crime,111,111,2.66,0.102,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,6668,6668,2.65,0.123,1128,Quality Issue - INVESTIGATE,3,MEDIUM,Many tags but low rating. Review if dataset quality issue or genuine underperformance.
